Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
daylight-dress-sage-green,,,,,,,,,L,,,,,,,,WD08-SageGreen-L,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03848.jpg?v=1775122360,4,,,,,,kg,,,
daylight-dress-sage-green,,,,,,,,,XL,,,,,,,,WD08-SageGreen-XL,0.0,shopify,10,deny,manual,8890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03851.jpg?v=1775122366,5,,,,,,kg,,,
rosette-dress-rust-bloom,Rosette Dress - Rust Bloom,"<div class=""product-description"">A front-wrap dress that lets simplicity shine, celebrating effortless style in every curve.The Rosette Dress features an asymmetric wrap and a naturally falling V-neckline, creating effortless shape and elegance.The diagonal front creates movement across the body, subtle but defined, giving the silhouette its structure.<br>Along the neckline and running through the wrap, hand-embroidered French knots appear in irregular clusters - imperfect and intentional. Fabric-covered buttons fasten the wrap, becoming both closure and detail.<br>Pockets. Real ones.<br>In rust bloom, a tone that shifts with light - warm in the day, deeper as it settles.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom<br>Dress Fit: Comfort, Length: 36.5""<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD07-RustBloom-XS,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03771.jpg?v=1775122321,1,,false,,,,kg,,,active
rosette-dress-rust-bloom,,,,,,,,,S,,,,,,,,WD07-RustBloom-S,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03778.jpg?v=1775122328,2,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,M,,,,,,,,WD07-RustBloom-M,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03787.jpg?v=1775122333,3,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,L,,,,,,,,WD07-RustBloom-L,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03804.jpg?v=1775122338,4,,,,,,kg,,,
rosette-dress-rust-bloom,,,,,,,,,XL,,,,,,,,WD07-RustBloom-XL,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,,,,,,,,kg,,,
twofold-dress-rust-bloom,Twofold Dress - Rust Bloom,"<div class=""product-description"">Two colours. One silhouette. Exactly as intended.<br>The Twofold Dress is a quiet play with contrast - a half-and-half construction where dusty black meets rust bloom in a clean line. The seam isn’t hidden; it’s where the story unfolds. French knots, wooden beads, and shell trace the meeting point, giving structure some movement.<br>An asymmetric neckline adds edge. The straight silhouette falls with ease, while the relaxed sleeves keep it grounded in comfort. A side slit breaks the line - subtle, but intentional - allowing movement without distraction.<br>of course we have Pockets.<br>A statement, without ever announcing itself. </div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom and Dusty Black<br>Dress Fit: Relaxed, Length: 52""<br>Model Fit: Model is 5'6"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD05-RustBloom-XS,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03738.jpg?v=1775122278,1,,false,,,,kg,,,active
twofold-dress-rust-bloom,,,,,,,,,S,,,,,,,,WD05-RustBloom-S,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03739.jpg?v=1775122283,2,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,M,,,,,,,,WD05-RustBloom-M,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03745.jpg?v=1775122289,3,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,L,,,,,,,,WD05-RustBloom-L,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03752.jpg?v=1775122294,4,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,XL,,,,,,,,WD05-RustBloom-XL,0.0,shopify,10,deny,manual,12890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03754.jpg?v=1775122300,5,,,,,,kg,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03759.jpg?v=1775122305,6,,,,,,,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03763.jpg?v=1775122310,7,,,,,,,,,
twofold-dress-rust-bloom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03767.jpg?v=1775122316,8,,,,,,,,,
flora-dress-rust-bloom,Flora Dress - Rust Bloom,"<div class=""product-description"">Turn around. That’s where it gets interesting.<br>The Flora Dress is a sleeveless A-line cut dress that moves with ease - fluid and easy to wear through long days. The rust bloom tone holds warmth, while delicate embroidery at the neckline frames the front with detail.<br>The back shifts the piece entirely. A deep open back, held by structured straps and finished with fabric buttons - intentional and just enough to grab your attention.<br>With pockets too!<br>Something you reach for without planning, and keep on longer than expected.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Rust Bloom<br>Dress Fit: Comfort Fit, Length: 52""<br>Model Fit: Model is 5'7"" / wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Rust Bloom",true,Size,XS,,,,,,,,WD04-RustBloom-XS,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03652.jpg?v=1775122258,1,,false,,,,kg,,,active
flora-dress-rust-bloom,,,,,,,,,S,,,,,,,,WD04-RustBloom-S,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03655.jpg?v=1775122263,2,,,,,,kg,,,
flora-dress-rust-bloom,,,,,,,,,M,,,,,,,,WD04-RustBloom-M,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03661.jpg?v=1775122268,3,,,,,,kg,,,
flora-dress-rust-bloom,,,,,,,,,L,,,,,,,,WD04-RustBloom-L,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03663.jpg?v=1775122273,4,,,,,,kg,,,
flora-dress-rust-bloom,,,,,,,,,XL,,,,,,,,WD04-RustBloom-XL,0.0,shopify,10,deny,manual,12490.00,,true,true,,,,,,,,,,,,,kg,,,
still-day-dress-ecru,Still Day Dress - Ecru,"<div class=""product-description"">Some days ask nothing of you. This dress understands that.<br>The Still Day Dress wears easy from the very first time: relaxed &amp; breathable. The silhouette falls till the knee, shaped just enough to hold, never to restrict.<br>A structured band collar and clean front button placket bring a sense of order, while fine hand stitch details soften it back. Half sleeves with turn-up cuffs and fabric button tab detailing sit quietly, adding without asking for attention.<br>There are pockets. Deep ones.<br>In natural ecru; the undyed, unprocessed color of the cotton as it comes off the loom. No dyes, no treatments. Just cloth, as it is.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Kala Cotton <br>Color: Ecru<br>Dress Fit: Relaxed, Length: 36.5""<br>Model Fit: Model is 5'7""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water only<br>● Use a mild detergent<br>● Wash separately, especially during initial washes<br>● Air dry in shade; avoid direct sunlight<br>● Do not wring or scrub harshly<br>● Iron on low heat, inside out<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: allow the fabric to breathe between wears<br>● Spot clean gently when needed<br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Ecru",true,Size,XS,,,,,,,,WD03-Ecru-XS,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC02956_copy2.jpg?v=1775121706,1,,false,,,,kg,,,active
still-day-dress-ecru,,,,,,,,,S,,,,,,,,WD03-Ecru-S,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC02965_copy.jpg?v=1775121714,2,,,,,,kg,,,
still-day-dress-ecru,,,,,,,,,M,,,,,,,,WD03-Ecru-M,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,,,,,,,,kg,,,
still-day-dress-ecru,,,,,,,,,L,,,,,,,,WD03-Ecru-L,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,,,,,,,,kg,,,
still-day-dress-ecru,,,,,,,,,XL,,,,,,,,WD03-Ecru-XL,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,,,,,,,,kg,,,
still-day-dress-camel,Still Day Dress - Camel,"<div class=""product-description"">Some days ask nothing of you. This dress understands that.<br>The Still Day Dress wears easy from the very first time: relaxed &amp; breathable. The silhouette falls till the knee, shaped just enough to hold, never to restrict.<br>A structured collar and clean front button placket bring a sense of order, while fine hand stitch details soften it back. Half sleeves with turn-up cuffs and fabric tab button detailing, adding without asking for attention.<br>There are pockets. Deep ones.<br>In warm camel; dyed using azo-free colors that are gentle on the skin and mindful in process. A considered shade, finished without excess.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Kala Cotton <br>Color: Azo free dyed Camel <br>Dress Fit: Relaxed, Length: 36.5""<br>Model Fit: Model is 5'6""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water only<br>● Use a mild detergent<br>● Wash separately, especially during initial washes<br>● Air dry in shade; avoid direct sunlight<br>● Do not wring or scrub harshly<br>● Iron on low heat, inside out<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: allow the fabric to breathe between wears<br>● Spot clean gently when needed<br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Camel, Dress",true,Size,XS,,,,,,,,WD03-Camel-XS,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03559.jpg?v=1775122211,1,,false,,,,kg,,,active
still-day-dress-camel,,,,,,,,,S,,,,,,,,WD03-Camel-S,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03561.jpg?v=1775122216,2,,,,,,kg,,,
still-day-dress-camel,,,,,,,,,M,,,,,,,,WD03-Camel-M,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03565.jpg?v=1775122226,3,,,,,,kg,,,
still-day-dress-camel,,,,,,,,,L,,,,,,,,WD03-Camel-L,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03576.jpg?v=1775122238,4,,,,,,kg,,,
still-day-dress-camel,,,,,,,,,XL,,,,,,,,WD03-Camel-XL,0.0,shopify,10,deny,manual,6890.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03581.jpg?v=1775122243,5,,,,,,kg,,,
still-day-dress-camel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03589.jpg?v=1775122248,6,,,,,,,,,
all-day-set-indigo,All Day Set - Indigo,"<div class=""product-description"">Deep indigo, clean lines, handwork that earns its place.<br>The set builds from the same dress, but shifts in presence when worn together. The sleeveless, elongated silhouette stays easy and fluid, while the addition of straight trousers brings more length and structure to the overall look.<br>Subtle hand embroidery continues to follow the construction lines, tying both pieces together without making it obvious. The trousers sit easy at the waist and move comfortably, adding function without taking away from the form.<br>Worn as a set, it feels more resolved. Slightly sharper, but still effortless.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Kala Cotton <br>Color: Yarn dyed Indigo<br>Dress Fit: Comfort, Length: 36""<br>Pant Fit: Regular, Length: 36""<br>Model Fit: Model is 5'6""/ wearing size S</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water only<br>● Use a mild detergent<br>● Wash separately, especially during initial washes<br>● Air dry in shade; avoid direct sunlight<br>● Do not wring or scrub harshly<br>● Iron on low heat, inside out<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: allow the fabric to breathe between wears<br>● Spot clean gently when needed<br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Co-ord,"Co-ord, Indigo",true,Size,XS,,,,,,,,WD02 + WP02-Indigo-XS,0.0,shopify,10,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03261_90f6668a-a04e-41e8-ad65-e53a3c7fcc9d.jpg?v=1775122177,1,,false,,,,kg,,,active
all-day-set-indigo,,,,,,,,,S,,,,,,,,WD02 + WP02-Indigo-S,0.0,shopify,10,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03266_fd2bee6d-638d-467c-ba67-4515266dce4f.jpg?v=1775122188,2,,,,,,kg,,,
all-day-set-indigo,,,,,,,,,M,,,,,,,,WD02 + WP02-Indigo-M,0.0,shopify,10,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03269_eded2aaa-adc7-4411-a7b2-5e4c36534204.jpg?v=1775122193,3,,,,,,kg,,,
all-day-set-indigo,,,,,,,,,L,,,,,,,,WD02 + WP02-Indigo-L,0.0,shopify,10,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03280_0f93908a-c5d1-42d7-bfad-959d59fda270.jpg?v=1775122200,4,,,,,,kg,,,
all-day-set-indigo,,,,,,,,,XL,,,,,,,,WD02 + WP02-Indigo-XL,0.0,shopify,10,deny,manual,13780.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03295_eeb62e39-3047-4fe4-8532-4a5ae1d0bdff.jpg?v=1775122206,5,,,,,,kg,,,
all-day-dress-indigo,All Day Dress - Indigo,"<div class=""product-description"">Deep indigo, clean lines, handwork that earns its place.<br><br>The All Day Dress is built for ease. Sleeveless, elongated, and gentle on the skin, it holds shape without ever feeling restrictive. It moves with you through the day, with grace.<br><br>Subtle hand embroidery traces the style lines, following the construction rather than sitting on top of it. Every detail feels considered, every stitch has its place, nothing more.<br><br>Worn on its own, it feels complete. Simple, balanced, and easy to return to.</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Kala Cotton <br>Color: Yarn dyed Indigo<br>Dress Fit: Comfort, Length: 36""<br>Model Fit: Model is 5'6""/ wearing size S</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water only<br>● Use a mild detergent<br>● Wash separately, especially during initial washes<br>● Air dry in shade; avoid direct sunlight<br>● Do not wring or scrub harshly<br>● Iron on low heat, inside out<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: allow the fabric to breathe between wears<br>● Spot clean gently when needed<br><br>Note :<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Indigo",true,Size,XS,,,,,,,,WD02-Indigo-XS,0.0,shopify,10,deny,manual,7290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03261.jpg?v=1775122144,1,,false,,,,kg,,,active
all-day-dress-indigo,,,,,,,,,S,,,,,,,,WD02-Indigo-S,0.0,shopify,10,deny,manual,7290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03266.jpg?v=1775122149,2,,,,,,kg,,,
all-day-dress-indigo,,,,,,,,,M,,,,,,,,WD02-Indigo-M,0.0,shopify,10,deny,manual,7290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03269.jpg?v=1775122155,3,,,,,,kg,,,
all-day-dress-indigo,,,,,,,,,L,,,,,,,,WD02-Indigo-L,0.0,shopify,10,deny,manual,7290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03280.jpg?v=1775122160,4,,,,,,kg,,,
all-day-dress-indigo,,,,,,,,,XL,,,,,,,,WD02-Indigo-XL,0.0,shopify,10,deny,manual,7290.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC03295.jpg?v=1775122165,5,,,,,,kg,,,
outline-dress-soft-teal,Outline Dress - Soft Teal,"<div class=""product-description"">Short dresses with good bones.<br>The Outline Dress is built around asymmetry not as a statement, but as a structural choice that holds the garment together. Open sleeves fall easy and relaxed, while fine stitch lines trace the neckline and the front panel, each seam is deliberate, nothing excessive.<br>Side pockets are functional. Front pockets are architectural designed for form, not volume. Both exist with a purpose.<br>Crafted in a breathable hemp-cotton, an azo-free dyed soft teal tone that allows the construction to stand out, and the details to be seen over time, not just at first glance.<br>Made slowly, meant to be worn often.<br>
</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Soft Teal<br>Dress Fit: Relaxed, Length: 35""<br>Model Fit: Model is 5'6""/ wearing size S<br>
</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Soft Teal",true,Size,XS,,,,,,,,WD01-SoftTeal-XS,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04375.jpg?v=1775122117,1,,false,,,,kg,,,active
outline-dress-soft-teal,,,,,,,,,S,,,,,,,,WD01-SoftTeal-S,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04376.jpg?v=1775122122,2,,,,,,kg,,,
outline-dress-soft-teal,,,,,,,,,M,,,,,,,,WD01-SoftTeal-M,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04390.jpg?v=1775122128,3,,,,,,kg,,,
outline-dress-soft-teal,,,,,,,,,L,,,,,,,,WD01-SoftTeal-L,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04392.jpg?v=1775122133,4,,,,,,kg,,,
outline-dress-soft-teal,,,,,,,,,XL,,,,,,,,WD01-SoftTeal-XL,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04395.jpg?v=1775122139,5,,,,,,kg,,,
outline-dress-dusty-black,Outline Dress - Dusty Black,"<div class=""product-description"">Short dresses with good bones.<br>The Outline Dress is built around asymmetry not as a statement, but as a structural choice that holds the garment together. Open sleeves fall easy, while fine stitch lines trace the neckline and the front panel, each seam is deliberate, nothing excessive.<br>Side pockets are functional. Front pockets are architectural designed for form, not volume. Both exist with a purpose.<br>Crafted in a breathable hemp-cotton, an azo-free dyed dusty black tone that allows the construction to stand out, and the details to be seen over time, not just at first glance.<br>Made slowly, Worn often.<br>
</div>
<div class=""fabric-fit"">
<h4>Fabric &amp; Fit</h4>Fabric: Hemp Cotton<br>Color: Azo free dyed Dusty Black<br>Dress Fit: Relaxed, Length: 35""<br>Model Fit: Model is 5'6""/ wearing size S</div>
<div class=""washcare"">
<h4>Care Instructions</h4>Care :<br>● Wash in cold water<br>● Use a gentle detergent<br>● Machine wash on a mild cycle or hand wash<br>● Air dry preferred, or tumble dry on low heat<br>● Iron on low heat<br>● Avoid bleach and harsh chemicals<br>● Do not overwash: air between wears<br>● Spot clean for small stains instead of full washing<br><br>Note:<br>● Wash separately for the first few washes, as slight colour release may occur.<br>● Garments with hand embroidery are best cared for through dry cleaning.<br>● Subtle variations in colour and texture are natural. Each piece is unique.<br>Just a little care, and the fabric will take care of the rest.</div>",Soulmead,,Dress,"Dress, Dusty Black",true,Size,XS,,,,,,,,WD01-DustyBlack-XS,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04044.jpg?v=1775122082,1,,false,,,,kg,,,active
outline-dress-dusty-black,,,,,,,,,S,,,,,,,,WD01-DustyBlack-S,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04046.jpg?v=1775122090,2,,,,,,kg,,,
outline-dress-dusty-black,,,,,,,,,M,,,,,,,,WD01-DustyBlack-M,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04051.jpg?v=1775122095,3,,,,,,kg,,,
outline-dress-dusty-black,,,,,,,,,L,,,,,,,,WD01-DustyBlack-L,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04073.jpg?v=1775122100,4,,,,,,kg,,,
outline-dress-dusty-black,,,,,,,,,XL,,,,,,,,WD01-DustyBlack-XL,0.0,shopify,10,deny,manual,10490.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04075.jpg?v=1775122106,5,,,,,,kg,,,
outline-dress-dusty-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0996/6485/5319/files/DSC04078.jpg?v=1775122111,6,,,,,,,,,
